username,post_id,upvotedAt,voteWeight,isSuperVote
wwade,post_188,2026-04-09,2,true
hwallace,post_1497,2026-04-02,3,false
maria55,post_1122,2026-04-25,2,true
hperry,post_890,2026-04-26,2,true
amyrhodes,post_1192,2026-04-27,1,true
ahall,post_669,2026-04-15,1,false
stacysalas,post_200,2026-04-08,2,true
emorris,post_1976,2026-04-25,2,false
matthew33,post_249,2026-04-23,3,true
nsantiago,post_1191,2026-04-06,3,true
pthomas,post_215,2026-04-16,3,false
ashleyalexander,post_1064,2026-04-16,2,false
liuchristopher,post_1782,2026-04-12,2,true
sean02,post_1515,2026-04-21,1,true
owarner,post_137,2026-04-11,2,false
eriktaylor,post_220,2026-04-24,2,true
wyatt57,post_1062,2026-04-04,2,false
josephsims,post_1124,2026-04-15,2,true
luisrojas,post_1039,2026-04-25,3,true
rodgersrussell,post_81,2026-04-03,1,false
elizabethbrooks,post_1751,2026-04-27,1,false
andrewsmith,post_1213,2026-04-14,3,false
cheryl81,post_1109,2026-04-23,2,true
deborahsteele,post_606,2026-04-11,1,true
kimberly64,post_1208,2026-04-17,2,true
markmiller,post_1107,2026-04-17,1,false
jacob45,post_665,2026-04-22,3,true
brownantonio,post_1613,2026-04-16,3,true
tiffanybaxter,post_194,2026-04-20,1,true
jenniferreynolds,post_590,2026-04-21,3,true
bboyd,post_1382,2026-04-11,3,false
bullockdanielle,post_537,2026-04-13,3,true
brownpaul,post_680,2026-04-05,2,true
richard03,post_84,2026-04-11,3,true
larry52,post_1003,2026-04-04,1,false
gjensen,post_1649,2026-04-13,2,false
colemanaaron,post_1300,2026-04-06,2,true
tarasalazar,post_83,2026-04-26,1,false
fray,post_626,2026-04-26,2,false
ttaylor,post_662,2026-04-01,3,true
james32,post_862,2026-04-05,1,true
manningnicole,post_543,2026-04-07,2,true
carolyn94,post_637,2026-04-28,3,true
amandavelez,post_32,2026-04-26,2,true
gmartin,post_1613,2026-04-02,3,true
smithcrystal,post_1203,2026-04-12,1,true
kevinfisher,post_1710,2026-04-06,1,false
jaredgibson,post_1507,2026-04-04,3,false
alexander64,post_923,2026-04-06,2,false
bgeorge,post_855,2026-04-19,2,true
jeffrey68,post_25,2026-04-11,2,false
andersontina,post_1369,2026-04-26,1,false
collinsryan,post_1855,2026-04-10,3,false
liuchristopher,post_283,2026-04-05,3,false
bnichols,post_1885,2026-04-01,3,false
debra31,post_1844,2026-04-14,2,false
jeanettebaker,post_815,2026-04-24,1,true
smithcrystal,post_1529,2026-04-09,3,false
brownbrandon,post_1219,2026-04-08,1,false
stephaniebrown,post_61,2026-04-17,1,false
aprilmatthews,post_947,2026-04-26,2,true
sanchezmichelle,post_89,2026-04-01,1,true
knelson,post_1466,2026-04-15,2,false
kathydaugherty,post_725,2026-04-03,2,true
sburgess,post_744,2026-04-21,2,false
zharris,post_252,2026-04-02,1,true
tommyhill,post_718,2026-04-08,1,false
michael20,post_672,2026-04-06,2,false
carsonadam,post_1391,2026-04-03,2,false
megantate,post_1077,2026-04-17,2,true
hilladam,post_1232,2026-04-15,3,false
jessica88,post_1297,2026-04-07,2,false
ashleyjennings,post_1405,2026-04-10,1,false
mhenderson,post_1259,2026-04-10,3,false
daisyhuber,post_1466,2026-04-02,2,true
parkermaria,post_1886,2026-04-14,1,false
brownelizabeth,post_789,2026-04-18,1,true
vflores,post_741,2026-04-27,1,true
mgalvan,post_665,2026-04-05,1,true
omarsanchez,post_737,2026-04-28,2,false
adam99,post_1307,2026-04-24,3,false
kentbrandon,post_416,2026-04-10,2,true
xwilliams,post_695,2026-04-02,1,false
vblack,post_1256,2026-04-09,2,true
william84,post_99,2026-04-26,2,false
ovalentine,post_331,2026-04-09,2,false
stoneelizabeth,post_117,2026-04-24,3,true
patricia45,post_651,2026-04-08,2,true
frenchmatthew,post_623,2026-04-25,1,true
haydenrebecca,post_234,2026-04-14,1,false
smcknight,post_29,2026-04-18,3,false
jenniferhall,post_1671,2026-04-07,2,true
dwilliams,post_1551,2026-04-05,2,false
munozcarl,post_1944,2026-04-01,2,true
richardtran,post_1725,2026-04-07,2,false
donnathompson,post_1973,2026-04-08,3,false
randy72,post_452,2026-04-16,1,false
gonzaleztammy,post_303,2026-04-24,2,true
christopher89,post_95,2026-04-03,2,false
jamesrodriguez,post_992,2026-04-26,1,false
upierce,post_961,2026-04-25,2,true
lauren54,post_1303,2026-04-04,2,false
shannonjones,post_1428,2026-04-26,2,true
romerojohnathan,post_1827,2026-04-10,3,true
ymartinez,post_870,2026-04-17,2,false
schneiderdonald,post_1281,2026-04-23,1,true
travisjacobs,post_1968,2026-04-22,2,false
kerryhernandez,post_638,2026-04-20,1,false
smithholly,post_1136,2026-04-25,1,true
andersonjuan,post_1021,2026-04-06,1,true
paul79,post_1448,2026-04-22,1,true
charlotte04,post_867,2026-04-23,1,false
gonzaleztammy,post_1007,2026-04-21,2,true
ohinton,post_415,2026-04-14,3,false
thomaskiara,post_1309,2026-04-23,1,true
vberger,post_976,2026-04-06,1,false
cassandra87,post_979,2026-04-04,3,true
andrewbarnes,post_708,2026-04-26,2,false
jamesrodriguez,post_1784,2026-04-23,1,true
wisekristina,post_425,2026-04-17,2,false
zsmith,post_1540,2026-04-26,3,true
christopher25,post_783,2026-04-24,3,true
weberjuan,post_937,2026-04-17,2,false
pmclaughlin,post_736,2026-04-18,3,true
allisonglenn,post_622,2026-04-03,3,true
brownjohn,post_294,2026-04-04,1,true
webbangela,post_584,2026-04-18,1,true
aharvey,post_700,2026-04-01,1,false
caleb38,post_894,2026-04-03,1,false
hannahknight,post_1799,2026-04-02,1,true
jeffreyberger,post_678,2026-04-13,1,true
wendy56,post_1971,2026-04-18,1,false
xjohnson,post_367,2026-04-17,1,true
jstevens,post_121,2026-04-13,1,false
don68,post_314,2026-04-16,2,true
alexandermcgee,post_1538,2026-04-15,3,true
unelson,post_707,2026-04-01,3,false
timothy81,post_1745,2026-04-14,3,false
wesleyellis,post_555,2026-04-16,3,false
shelby50,post_613,2026-04-11,2,false
hernandezeugene,post_1796,2026-04-05,2,false
robinsonamy,post_183,2026-04-13,1,false
jacksonbeverly,post_1044,2026-04-04,2,false
courtneyrollins,post_1206,2026-04-03,2,false
burgessjack,post_1123,2026-04-02,2,true
williamfrey,post_628,2026-04-14,3,true
millerclaudia,post_1316,2026-04-26,1,true
reevesjennifer,post_39,2026-04-24,3,false
garymartin,post_1194,2026-04-20,3,true
travisjacobs,post_1310,2026-04-16,2,true
christianmartinez,post_394,2026-04-20,1,false
timgarcia,post_1202,2026-04-16,3,false
hodgesdavid,post_1593,2026-04-12,3,true
cody17,post_1599,2026-04-18,1,false
davisgeorge,post_1795,2026-04-26,1,true
andrewhammond,post_85,2026-04-21,3,false
zbarry,post_1062,2026-04-27,2,true
navarrostacie,post_1441,2026-04-15,3,true
emartinez,post_309,2026-04-19,2,false
qduncan,post_540,2026-04-25,1,false
kristen82,post_698,2026-04-08,1,true
orozcotammy,post_1949,2026-04-05,2,false
williamsjeffrey,post_1465,2026-04-05,2,true
greenedonna,post_580,2026-04-17,1,false
stoneelizabeth,post_131,2026-04-06,3,false
zjuarez,post_785,2026-04-21,3,true
bradleyanderson,post_1445,2026-04-14,2,false
monicawilliams,post_296,2026-04-20,3,true
rfoster,post_266,2026-04-03,1,true
robertmcdonald,post_1839,2026-04-02,2,false
amy29,post_1153,2026-04-10,1,false
omar74,post_470,2026-04-05,3,false
lkey,post_1051,2026-04-27,3,true
hmedina,post_1344,2026-04-28,2,true
nshelton,post_173,2026-04-19,1,false
chernandez,post_1194,2026-04-26,3,true
jacobbrown,post_1589,2026-04-04,2,true
burtonryan,post_158,2026-04-25,2,true
margaret68,post_1987,2026-04-26,3,false
dwilson,post_851,2026-04-08,1,true
zcook,post_1596,2026-04-20,1,true
kfields,post_629,2026-04-16,1,false
jo74,post_1558,2026-04-01,3,false
jack22,post_1830,2026-04-12,1,true
garrettjulie,post_1748,2026-04-23,2,false
leah13,post_1896,2026-04-04,3,true
johnathanpalmer,post_973,2026-04-27,3,true
dware,post_200,2026-04-23,1,false
danielvargas,post_517,2026-04-01,3,true
joshuarojas,post_926,2026-04-20,1,true
mitchelllaura,post_891,2026-04-26,3,true
changjohn,post_1454,2026-04-27,2,true
erica59,post_694,2026-04-10,2,true
jesseromero,post_1830,2026-04-17,1,true
brettrogers,post_761,2026-04-17,2,false
bankscaitlin,post_763,2026-04-05,2,true
mbullock,post_1236,2026-04-23,2,true
wendy90,post_1125,2026-04-03,2,true
kelsey34,post_542,2026-04-02,2,false
rachel53,post_1559,2026-04-21,1,true
qcollins,post_1529,2026-04-20,1,false
andersencody,post_206,2026-04-18,2,true
kellysmith,post_1819,2026-04-03,2,true
chambersnorma,post_654,2026-04-21,3,true
brittanyrivera,post_1988,2026-04-23,1,false
randy51,post_1927,2026-04-14,1,false
margaretmartin,post_1169,2026-04-28,3,false
kprice,post_360,2026-04-05,2,false
johnsonlogan,post_1172,2026-04-19,2,true
diazmichael,post_473,2026-04-06,2,true
ronaldjones,post_605,2026-04-17,2,false
hrobinson,post_191,2026-04-10,3,true
cruzandrea,post_1805,2026-04-20,1,true
gchandler,post_880,2026-04-26,1,true
allison64,post_1541,2026-04-16,1,true
ymedina,post_320,2026-04-10,3,true
matthew32,post_1234,2026-04-03,1,true
soniaguerrero,post_1941,2026-04-04,3,false
vhanson,post_4,2026-04-21,3,true
jesse56,post_403,2026-04-13,2,true
maria88,post_483,2026-04-11,3,true
cindyarellano,post_239,2026-04-14,3,false
marksaunders,post_1041,2026-04-11,3,true
alyssa38,post_1484,2026-04-08,1,false
amandakane,post_1359,2026-04-01,2,true
buckleyjacob,post_905,2026-04-25,3,false
rvasquez,post_501,2026-04-12,1,true
khoward,post_1875,2026-04-11,2,true
manuel04,post_438,2026-04-04,2,true
lewismelissa,post_1614,2026-04-20,3,true
bestalexis,post_1814,2026-04-28,1,false
hwallace,post_1792,2026-04-03,2,true
robert20,post_31,2026-04-20,1,false
davidwilliams,post_481,2026-04-24,1,false
dware,post_1804,2026-04-10,1,false
ashleyjefferson,post_332,2026-04-08,2,false
calderonstephanie,post_1225,2026-04-03,3,true
graypatrick,post_34,2026-04-06,2,false
irussell,post_687,2026-04-04,3,true
jackson36,post_893,2026-04-06,2,true
soniaguerrero,post_1162,2026-04-07,3,true
ericduncan,post_1214,2026-04-24,1,true
johnstonmelissa,post_1011,2026-04-15,2,true
lmoore,post_526,2026-04-01,1,false
smithlori,post_870,2026-04-28,2,true
kathleengonzalez,post_907,2026-04-06,2,false
ritamartin,post_26,2026-04-21,3,true
charlottebutler,post_1081,2026-04-28,3,true
woodabigail,post_1147,2026-04-07,2,false
scott48,post_619,2026-04-09,2,true
millerclaudia,post_1337,2026-04-28,1,false
fbird,post_585,2026-04-09,1,true
andrea48,post_292,2026-04-10,2,true
sharpanthony,post_1631,2026-04-26,2,true
dean10,post_160,2026-04-28,3,false
cummingsdeborah,post_59,2026-04-09,2,true
curryjay,post_1366,2026-04-04,1,true
mendezmelissa,post_1777,2026-04-05,3,false
munozmelissa,post_141,2026-04-26,3,true
dmitchell,post_357,2026-04-01,2,false
luiselliott,post_850,2026-04-11,1,true
melinda35,post_1601,2026-04-22,2,false
robinadams,post_1351,2026-04-11,2,true
hsmith,post_364,2026-04-12,3,false
sarahpoole,post_1517,2026-04-19,1,true
jtorres,post_43,2026-04-27,3,true
qmedina,post_1796,2026-04-02,3,true
perezrobert,post_1002,2026-04-09,3,false
dylangarza,post_440,2026-04-02,1,true
briansnyder,post_43,2026-04-24,2,false
tylerschmidt,post_1959,2026-04-28,2,true
jasonbrown,post_47,2026-04-18,2,false
mdavis,post_18,2026-04-27,2,false
arielphillips,post_1062,2026-04-03,3,true
hannahjones,post_716,2026-04-15,1,false
riveradawn,post_1850,2026-04-04,1,false
lwalker,post_965,2026-04-03,3,true
gabriel32,post_486,2026-04-19,3,false
bryan98,post_1784,2026-04-13,3,true
mbullock,post_861,2026-04-05,1,true
abell,post_1972,2026-04-08,3,false
gregorydaniels,post_1829,2026-04-14,2,true
adamfrey,post_997,2026-04-09,2,false
ojennings,post_1186,2026-04-27,3,false
wduncan,post_238,2026-04-12,1,false
walkerjamie,post_1671,2026-04-08,1,false
tamararogers,post_1217,2026-04-25,2,false
gaineschristian,post_267,2026-04-10,3,true
howellpatricia,post_556,2026-04-19,2,true
petersondonna,post_176,2026-04-16,3,true
hamiltonnicole,post_99,2026-04-01,2,true
kbrooks,post_251,2026-04-16,1,false
markgraves,post_494,2026-04-18,2,true
bryanbell,post_1976,2026-04-17,2,false
james24,post_858,2026-04-25,1,true
johnsonlogan,post_1657,2026-04-07,3,false
kathleen78,post_1308,2026-04-17,3,true
imurphy,post_1723,2026-04-11,3,false
tonyagreene,post_1503,2026-04-16,2,false
ymartinez,post_711,2026-04-12,1,false
gward,post_1835,2026-04-03,3,true
benjamin90,post_872,2026-04-16,3,false
richard99,post_174,2026-04-20,1,true
nbender,post_1944,2026-04-04,3,false
owinters,post_232,2026-04-12,1,true
agould,post_1438,2026-04-14,1,true
melaniejackson,post_1336,2026-04-16,3,false
romanmckenzie,post_832,2026-04-12,1,true
emartinez,post_1078,2026-04-12,2,false
markbennett,post_934,2026-04-12,1,true
vweiss,post_732,2026-04-10,2,true
jacobbrown,post_1704,2026-04-04,1,true
fernando07,post_424,2026-04-04,3,true
carol40,post_524,2026-04-15,1,true
raymondmichael,post_156,2026-04-19,3,true
cheryl10,post_980,2026-04-11,3,false
stricklandsharon,post_1701,2026-04-05,2,false
charris,post_675,2026-04-08,2,true
yhernandez,post_1362,2026-04-18,2,true
eharrington,post_1922,2026-04-11,2,true
danielblanchard,post_1742,2026-04-18,3,true
vmiller,post_1204,2026-04-24,2,false
veronica25,post_1963,2026-04-19,1,false
qprice,post_651,2026-04-22,2,true
renee46,post_649,2026-04-10,1,true
kfields,post_1196,2026-04-05,3,true
xwilson,post_1132,2026-04-21,3,true
crystalmejia,post_1829,2026-04-18,1,false
christinemiller,post_1912,2026-04-08,2,true
cassandra10,post_307,2026-04-22,2,false
james69,post_100,2026-04-03,3,false
vparker,post_1004,2026-04-22,3,false
iholloway,post_1820,2026-04-22,3,false
hfrank,post_1833,2026-04-09,1,false
jacobcamacho,post_1373,2026-04-06,3,false
wgonzalez,post_1106,2026-04-09,3,true
christopher86,post_358,2026-04-01,1,true
kimberlycastillo,post_476,2026-04-24,2,false
mayrachel,post_1384,2026-04-12,1,false
underwoodsean,post_1604,2026-04-26,2,true
amoon,post_1966,2026-04-09,3,true
wilsonkrista,post_1929,2026-04-16,3,false
jasonallen,post_678,2026-04-05,1,false
dustin15,post_847,2026-04-18,2,false
smithmadeline,post_1341,2026-04-02,2,true
mooremariah,post_767,2026-04-02,1,false
coreybond,post_1554,2026-04-26,2,false
obryan,post_1446,2026-04-17,3,true
bobholland,post_171,2026-04-16,2,false
gflores,post_109,2026-04-13,2,false
james56,post_1043,2026-04-16,1,false
richardbarbara,post_699,2026-04-04,1,true
haroldmiller,post_1535,2026-04-19,3,false
tonyagreene,post_70,2026-04-11,1,false
donald25,post_1567,2026-04-19,1,true
ydiaz,post_131,2026-04-01,3,true
douglaslarson,post_1139,2026-04-13,2,false
michael11,post_123,2026-04-07,1,true
salasjames,post_1515,2026-04-28,1,false
kingzachary,post_1746,2026-04-08,2,false
gonzalezjoshua,post_1931,2026-04-11,2,true
phillip10,post_673,2026-04-21,2,false
millerjustin,post_1743,2026-04-02,2,true
nathanweiss,post_864,2026-04-09,2,true
george51,post_1668,2026-04-01,2,true
mckeekelsey,post_1140,2026-04-15,2,false
rnixon,post_1710,2026-04-27,2,true
kmosley,post_418,2026-04-15,2,true
jamescox,post_47,2026-04-24,1,true
vgomez,post_1353,2026-04-02,1,false
kaitlyn30,post_1219,2026-04-22,2,true
deborahholmes,post_1023,2026-04-10,3,true
maldonadoalexander,post_1170,2026-04-20,3,false
sanchezdesiree,post_1506,2026-04-19,1,false
robertschristy,post_1968,2026-04-24,3,true
lisamckinney,post_230,2026-04-02,3,false
laurenhodges,post_1851,2026-04-03,2,false
bramos,post_698,2026-04-02,2,false
uriddle,post_605,2026-04-12,1,false
schneiderjacqueline,post_1017,2026-04-24,3,false
jasonshields,post_208,2026-04-24,3,true
xpoole,post_174,2026-04-23,1,false
pattoncharles,post_1085,2026-04-26,2,true
joshuahuang,post_751,2026-04-20,3,false
kellycheryl,post_560,2026-04-21,1,true
haaskevin,post_1855,2026-04-10,1,true
randallsampson,post_698,2026-04-19,2,false
cmartin,post_1620,2026-04-27,3,false
mary08,post_485,2026-04-10,3,true
howardandrew,post_1942,2026-04-21,1,false
aprilgonzalez,post_755,2026-04-07,3,false
chloe44,post_1109,2026-04-04,1,true
ksmith,post_1752,2026-04-19,3,false
mark77,post_15,2026-04-06,3,true
moranwhitney,post_792,2026-04-21,1,true
rfoster,post_338,2026-04-03,2,false
heatherkey,post_1694,2026-04-22,3,false
cramirez,post_119,2026-04-27,3,true
joanshelton,post_1943,2026-04-16,1,false
hicksmichelle,post_885,2026-04-23,3,false
ecrane,post_1811,2026-04-02,3,true
erin53,post_217,2026-04-05,3,false
amber85,post_1781,2026-04-17,3,true
amandasmith,post_849,2026-04-03,1,true
christina84,post_1534,2026-04-14,3,true
matthew13,post_843,2026-04-06,1,true
marthajackson,post_1711,2026-04-12,3,true
ibaxter,post_1074,2026-04-06,3,true
williamlopez,post_80,2026-04-10,2,false
juliefleming,post_924,2026-04-06,3,false
josephfuller,post_244,2026-04-17,3,true
arandall,post_292,2026-04-10,1,true
dominique22,post_431,2026-04-11,2,true
gaineschristian,post_803,2026-04-11,1,true
tmoreno,post_1481,2026-04-11,3,false
ralph12,post_1280,2026-04-28,1,true
oneillclayton,post_132,2026-04-14,3,true
brett19,post_321,2026-04-19,2,false
jeremycooper,post_1886,2026-04-02,2,true
nicholascabrera,post_1526,2026-04-21,2,true
colleen56,post_90,2026-04-06,2,false
bowerslarry,post_1813,2026-04-13,1,true
robert76,post_1313,2026-04-09,3,false
chernandez,post_574,2026-04-05,3,false
kcunningham,post_409,2026-04-25,2,false
markbennett,post_1023,2026-04-11,3,false
campbelljames,post_407,2026-04-13,3,false
cheryl81,post_1498,2026-04-18,1,false
taylorlee,post_478,2026-04-19,1,false
duncanmichael,post_1220,2026-04-26,3,true
hsmith,post_18,2026-04-06,3,false
pgray,post_560,2026-04-04,2,false
beckcharles,post_1628,2026-04-17,3,false
veronica19,post_703,2026-04-16,2,true
trevor98,post_92,2026-04-28,3,true
jeff81,post_1493,2026-04-15,2,true
yklein,post_871,2026-04-08,3,true
vargasmichael,post_1462,2026-04-14,1,true
tiffany21,post_1660,2026-04-04,1,false
lauren31,post_157,2026-04-26,3,true
stacey99,post_1123,2026-04-03,2,false
jennifer68,post_74,2026-04-14,1,true
matthew33,post_161,2026-04-08,2,false
romanmckenzie,post_127,2026-04-20,1,true
kcunningham,post_1744,2026-04-05,1,false
fwebb,post_577,2026-04-26,2,false
kristina37,post_1786,2026-04-14,3,true
parkjohnathan,post_712,2026-04-07,2,false
plamb,post_4,2026-04-24,1,true
michaeldaniels,post_1192,2026-04-18,2,false
ewingnatalie,post_1873,2026-04-25,3,false
josephodonnell,post_469,2026-04-07,2,true
millerjustin,post_479,2026-04-15,1,false
cindyarellano,post_1598,2026-04-21,1,false
michaelsullivan,post_473,2026-04-15,1,true
andersonjuan,post_648,2026-04-04,2,true
vgomez,post_1005,2026-04-17,3,true
lewismatthew,post_1465,2026-04-22,3,true
bwillis,post_734,2026-04-07,1,false
zhickman,post_1486,2026-04-17,3,true
youngbrooke,post_913,2026-04-09,1,false
hsimpson,post_1923,2026-04-11,3,false
andersontina,post_891,2026-04-14,2,false
kathryn97,post_1655,2026-04-06,2,false
johnsonrobert,post_478,2026-04-07,2,true
christopher67,post_677,2026-04-26,2,false
mhuang,post_1499,2026-04-02,3,true
ryan63,post_1815,2026-04-25,3,false
darlene83,post_1586,2026-04-06,2,true
erica09,post_1582,2026-04-21,2,false
carriearias,post_794,2026-04-17,2,true
christopher86,post_1653,2026-04-05,3,true
whitematthew,post_723,2026-04-26,2,false
lsalas,post_595,2026-04-18,1,false
ydelgado,post_569,2026-04-01,3,false
charris,post_1854,2026-04-12,2,false
daniellemejia,post_1529,2026-04-19,3,false
freemanjohn,post_840,2026-04-20,1,true
stephenkoch,post_1373,2026-04-01,2,true
garyjohnson,post_1322,2026-04-16,3,false
afrost,post_777,2026-04-21,2,false
morrislindsay,post_938,2026-04-16,3,false
pauljessica,post_1597,2026-04-22,1,false
perrycharles,post_106,2026-04-13,1,true
barronjoseph,post_1881,2026-04-10,2,false
amanda43,post_474,2026-04-02,2,true
jenniferreynolds,post_325,2026-04-01,3,false
markalexander,post_1519,2026-04-03,2,true
richardsondebra,post_1748,2026-04-23,3,false
kaylafuller,post_1754,2026-04-02,2,true
qguerrero,post_696,2026-04-23,3,true
justinproctor,post_562,2026-04-01,1,true
kimberly83,post_253,2026-04-25,1,true
donald21,post_608,2026-04-12,1,true
walterrichard,post_1514,2026-04-27,1,true
jacob45,post_612,2026-04-15,2,true
amy24,post_533,2026-04-09,2,false
danielwilson,post_66,2026-04-02,2,false
deborahholmes,post_655,2026-04-13,3,true
mcalderon,post_252,2026-04-10,2,false
hensondavid,post_871,2026-04-06,2,false
davidwilliams,post_1434,2026-04-12,2,false
aprilbriggs,post_583,2026-04-26,1,false
terrijohnson,post_1545,2026-04-08,1,false
frogers,post_1117,2026-04-07,2,true
